date,plot,location,treatment,replicate,irrigated,fertilizer_rate_kg_ha,crop,yield_kg_ha,year,crop_group,scheduled_n_rate_kg_ha,rate_recovered,n_rate_kg_ha,heat_days_30c_gs,dry_days_lt1mm_gs,n100,irrigated_binary,time_c,heat_days_30c_gs_z,dry_days_lt1mm_gs_z,heat_dry_stress_z,status
2011-11-17,405,D,8,4,f,246.0,Zea mays L.,14242.0,2011,corn,246,False,246.0,38,144,2.46,0,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,406,D,2,4,f,34.0,Zea mays L.,7942.0,2011,corn,34,False,34.0,38,144,0.34,0,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,407,D,3,4,f,67.0,Zea mays L.,10141.0,2011,corn,67,False,67.0,38,144,0.67,0,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,408,D,7,4,f,202.0,Zea mays L.,12762.0,2011,corn,202,False,202.0,38,144,2.02,0,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,409,D,9,4,f,291.0,Zea mays L.,13371.0,2011,corn,291,False,291.0,38,144,2.91,0,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,501,D,1,1,t,0.0,Zea mays L.,5697.0,2011,corn,0,False,0.0,38,144,0.0,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,502,D,2,1,t,34.0,Zea mays L.,8434.0,2011,corn,34,False,34.0,38,144,0.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,503,D,3,1,t,67.0,Zea mays L.,10662.0,2011,corn,67,False,67.0,38,144,0.67,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,504,D,4,1,t,101.0,Zea mays L.,11865.0,2011,corn,101,False,101.0,38,144,1.01,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,505,D,5,1,t,134.0,Zea mays L.,13108.0,2011,corn,134,False,134.0,38,144,1.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,506,D,6,1,t,168.0,Zea mays L.,13733.0,2011,corn,168,False,168.0,38,144,1.68,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,507,D,7,1,t,202.0,Zea mays L.,14548.0,2011,corn,202,False,202.0,38,144,2.02,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,508,D,8,1,t,246.0,Zea mays L.,15010.0,2011,corn,246,False,246.0,38,144,2.46,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,509,D,9,1,t,291.0,Zea mays L.,15553.0,2011,corn,291,False,291.0,38,144,2.91,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,601,D,7,2,t,202.0,Zea mays L.,15074.0,2011,corn,202,False,202.0,38,144,2.02,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,602,D,2,2,t,34.0,Zea mays L.,8238.0,2011,corn,34,False,34.0,38,144,0.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,603,D,1,2,t,0.0,Zea mays L.,6289.0,2011,corn,0,False,0.0,38,144,0.0,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,604,D,5,2,t,134.0,Zea mays L.,13547.0,2011,corn,134,False,134.0,38,144,1.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,605,D,3,2,t,67.0,Zea mays L.,10613.0,2011,corn,67,False,67.0,38,144,0.67,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,606,D,9,2,t,291.0,Zea mays L.,15384.0,2011,corn,291,False,291.0,38,144,2.91,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,607,D,8,2,t,246.0,Zea mays L.,15013.0,2011,corn,246,False,246.0,38,144,2.46,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,608,D,4,2,t,101.0,Zea mays L.,11714.0,2011,corn,101,False,101.0,38,144,1.01,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,609,D,6,2,t,168.0,Zea mays L.,13906.0,2011,corn,168,False,168.0,38,144,1.68,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,701,D,9,3,t,291.0,Zea mays L.,14526.0,2011,corn,291,False,291.0,38,144,2.91,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,702,D,3,3,t,67.0,Zea mays L.,10644.0,2011,corn,67,False,67.0,38,144,0.67,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,703,D,8,3,t,246.0,Zea mays L.,14707.0,2011,corn,246,False,246.0,38,144,2.46,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,704,D,2,3,t,34.0,Zea mays L.,8170.0,2011,corn,34,False,34.0,38,144,0.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,705,D,4,3,t,101.0,Zea mays L.,11155.0,2011,corn,101,False,101.0,38,144,1.01,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,706,D,5,3,t,134.0,Zea mays L.,12496.0,2011,corn,134,False,134.0,38,144,1.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,707,D,7,3,t,202.0,Zea mays L.,14263.0,2011,corn,202,False,202.0,38,144,2.02,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,708,D,6,3,t,168.0,Zea mays L.,13646.0,2011,corn,168,False,168.0,38,144,1.68,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,709,D,1,3,t,0.0,Zea mays L.,6655.0,2011,corn,0,False,0.0,38,144,0.0,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,801,D,5,4,t,134.0,Zea mays L.,13880.0,2011,corn,134,False,134.0,38,144,1.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,802,D,6,4,t,168.0,Zea mays L.,14278.0,2011,corn,168,False,168.0,38,144,1.68,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,803,D,4,4,t,101.0,Zea mays L.,12469.0,2011,corn,101,False,101.0,38,144,1.01,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,804,D,1,4,t,0.0,Zea mays L.,5832.0,2011,corn,0,False,0.0,38,144,0.0,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,805,D,8,4,t,246.0,Zea mays L.,14904.0,2011,corn,246,False,246.0,38,144,2.46,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,806,D,2,4,t,34.0,Zea mays L.,8327.0,2011,corn,34,False,34.0,38,144,0.34,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,807,D,3,4,t,67.0,Zea mays L.,11214.0,2011,corn,67,False,67.0,38,144,0.67,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,808,D,7,4,t,202.0,Zea mays L.,14551.0,2011,corn,202,False,202.0,38,144,2.02,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2011-11-17,809,D,9,4,t,291.0,Zea mays L.,14748.0,2011,corn,291,False,291.0,38,144,2.91,1,-0.1782847718526682,0.6450285718885714,-0.5631018463201026,0.057930943209873596,reported
2012-10-02,101,D,1,1,f,0.0,Glycine max L.,2106.0,2012,soybean,0,False,0.0,49,157,0.0,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,102,D,2,1,f,17.0,Glycine max L.,2499.0,2012,soybean,17,False,17.0,49,157,0.17,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,103,D,3,1,f,34.0,Glycine max L.,2532.0,2012,soybean,34,False,34.0,49,157,0.34,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,104,D,4,1,f,50.0,Glycine max L.,2503.0,2012,soybean,50,False,50.0,49,157,0.5,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,105,D,5,1,f,67.0,Glycine max L.,2492.0,2012,soybean,67,False,67.0,49,157,0.67,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,106,D,6,1,f,84.0,Glycine max L.,2528.0,2012,soybean,84,False,84.0,49,157,0.84,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,107,D,7,1,f,101.0,Glycine max L.,2724.0,2012,soybean,101,False,101.0,49,157,1.01,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,108,D,8,1,f,123.0,Glycine max L.,2493.0,2012,soybean,123,False,123.0,49,157,1.23,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,109,D,9,1,f,146.0,Glycine max L.,2676.0,2012,soybean,146,False,146.0,49,157,1.46,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,201,D,7,2,f,101.0,Glycine max L.,2809.0,2012,soybean,101,False,101.0,49,157,1.01,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,202,D,2,2,f,17.0,Glycine max L.,2999.0,2012,soybean,17,False,17.0,49,157,0.17,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,203,D,1,2,f,0.0,Glycine max L.,2584.0,2012,soybean,0,False,0.0,49,157,0.0,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,204,D,5,2,f,67.0,Glycine max L.,2595.0,2012,soybean,67,False,67.0,49,157,0.67,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,205,D,3,2,f,34.0,Glycine max L.,2705.0,2012,soybean,34,False,34.0,49,157,0.34,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,206,D,9,2,f,146.0,Glycine max L.,2594.0,2012,soybean,146,False,146.0,49,157,1.46,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,207,D,8,2,f,123.0,Glycine max L.,2663.0,2012,soybean,123,False,123.0,49,157,1.23,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,208,D,4,2,f,50.0,Glycine max L.,2290.0,2012,soybean,50,False,50.0,49,157,0.5,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,209,D,6,2,f,84.0,Glycine max L.,2234.0,2012,soybean,84,False,84.0,49,157,0.84,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,301,D,9,3,f,146.0,Glycine max L.,2261.0,2012,soybean,146,False,146.0,49,157,1.46,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,302,D,3,3,f,34.0,Glycine max L.,2407.0,2012,soybean,34,False,34.0,49,157,0.34,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,303,D,8,3,f,123.0,Glycine max L.,2605.0,2012,soybean,123,False,123.0,49,157,1.23,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,304,D,2,3,f,17.0,Glycine max L.,2440.0,2012,soybean,17,False,17.0,49,157,0.17,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,305,D,4,3,f,50.0,Glycine max L.,2522.0,2012,soybean,50,False,50.0,49,157,0.5,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,306,D,5,3,f,67.0,Glycine max L.,2719.0,2012,soybean,67,False,67.0,49,157,0.67,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,307,D,7,3,f,101.0,Glycine max L.,2952.0,2012,soybean,101,False,101.0,49,157,1.01,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,308,D,6,3,f,84.0,Glycine max L.,2762.0,2012,soybean,84,False,84.0,49,157,0.84,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,309,D,1,3,f,0.0,Glycine max L.,2561.0,2012,soybean,0,False,0.0,49,157,0.0,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,401,D,5,4,f,67.0,Glycine max L.,2699.0,2012,soybean,67,False,67.0,49,157,0.67,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,402,D,6,4,f,84.0,Glycine max L.,2835.0,2012,soybean,84,False,84.0,49,157,0.84,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,403,D,4,4,f,50.0,Glycine max L.,2721.0,2012,soybean,50,False,50.0,49,157,0.5,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,404,D,1,4,f,0.0,Glycine max L.,2408.0,2012,soybean,0,False,0.0,49,157,0.0,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,405,D,8,4,f,123.0,Glycine max L.,2632.0,2012,soybean,123,False,123.0,49,157,1.23,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,406,D,2,4,f,17.0,Glycine max L.,2353.0,2012,soybean,17,False,17.0,49,157,0.17,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,407,D,3,4,f,34.0,Glycine max L.,2583.0,2012,soybean,34,False,34.0,49,157,0.34,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,408,D,7,4,f,101.0,Glycine max L.,2378.0,2012,soybean,101,False,101.0,49,157,1.01,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-02,409,D,9,4,f,146.0,Glycine max L.,2510.0,2012,soybean,146,False,146.0,49,157,1.46,0,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,501,D,1,1,t,0.0,Glycine max L.,5165.0,2012,soybean,0,False,0.0,49,157,0.0,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,502,D,2,1,t,17.0,Glycine max L.,5234.0,2012,soybean,17,False,17.0,49,157,0.17,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,503,D,3,1,t,34.0,Glycine max L.,5058.0,2012,soybean,34,False,34.0,49,157,0.34,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,504,D,4,1,t,50.0,Glycine max L.,4898.0,2012,soybean,50,False,50.0,49,157,0.5,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,505,D,5,1,t,67.0,Glycine max L.,4841.0,2012,soybean,67,False,67.0,49,157,0.67,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,506,D,6,1,t,84.0,Glycine max L.,4770.0,2012,soybean,84,False,84.0,49,157,0.84,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,507,D,7,1,t,101.0,Glycine max L.,5138.0,2012,soybean,101,False,101.0,49,157,1.01,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,508,D,8,1,t,123.0,Glycine max L.,5008.0,2012,soybean,123,False,123.0,49,157,1.23,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,509,D,9,1,t,146.0,Glycine max L.,5263.0,2012,soybean,146,False,146.0,49,157,1.46,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,601,D,7,2,t,101.0,Glycine max L.,5066.0,2012,soybean,101,False,101.0,49,157,1.01,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,602,D,2,2,t,17.0,Glycine max L.,5241.0,2012,soybean,17,False,17.0,49,157,0.17,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,603,D,1,2,t,0.0,Glycine max L.,5027.0,2012,soybean,0,False,0.0,49,157,0.0,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,604,D,5,2,t,67.0,Glycine max L.,5153.0,2012,soybean,67,False,67.0,49,157,0.67,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,605,D,3,2,t,34.0,Glycine max L.,5055.0,2012,soybean,34,False,34.0,49,157,0.34,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,606,D,9,2,t,146.0,Glycine max L.,5314.0,2012,soybean,146,False,146.0,49,157,1.46,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,607,D,8,2,t,123.0,Glycine max L.,5599.0,2012,soybean,123,False,123.0,49,157,1.23,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,608,D,4,2,t,50.0,Glycine max L.,5338.0,2012,soybean,50,False,50.0,49,157,0.5,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,609,D,6,2,t,84.0,Glycine max L.,5424.0,2012,soybean,84,False,84.0,49,157,0.84,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,701,D,9,3,t,146.0,Glycine max L.,5215.0,2012,soybean,146,False,146.0,49,157,1.46,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,702,D,3,3,t,34.0,Glycine max L.,5382.0,2012,soybean,34,False,34.0,49,157,0.34,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,703,D,8,3,t,123.0,Glycine max L.,4699.0,2012,soybean,123,False,123.0,49,157,1.23,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,704,D,2,3,t,17.0,Glycine max L.,4938.0,2012,soybean,17,False,17.0,49,157,0.17,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,705,D,4,3,t,50.0,Glycine max L.,5110.0,2012,soybean,50,False,50.0,49,157,0.5,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,706,D,5,3,t,67.0,Glycine max L.,4873.0,2012,soybean,67,False,67.0,49,157,0.67,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,707,D,7,3,t,101.0,Glycine max L.,5044.0,2012,soybean,101,False,101.0,49,157,1.01,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,708,D,6,3,t,84.0,Glycine max L.,4975.0,2012,soybean,84,False,84.0,49,157,0.84,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,709,D,1,3,t,0.0,Glycine max L.,5051.0,2012,soybean,0,False,0.0,49,157,0.0,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,801,D,5,4,t,67.0,Glycine max L.,5074.0,2012,soybean,67,False,67.0,49,157,0.67,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,802,D,6,4,t,84.0,Glycine max L.,4915.0,2012,soybean,84,False,84.0,49,157,0.84,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,803,D,4,4,t,50.0,Glycine max L.,4903.0,2012,soybean,50,False,50.0,49,157,0.5,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,804,D,1,4,t,0.0,Glycine max L.,4732.0,2012,soybean,0,False,0.0,49,157,0.0,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,805,D,8,4,t,123.0,Glycine max L.,4889.0,2012,soybean,123,False,123.0,49,157,1.23,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,806,D,2,4,t,17.0,Glycine max L.,5198.0,2012,soybean,17,False,17.0,49,157,0.17,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,807,D,3,4,t,34.0,Glycine max L.,5000.0,2012,soybean,34,False,34.0,49,157,0.34,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,808,D,7,4,t,101.0,Glycine max L.,5017.0,2012,soybean,101,False,101.0,49,157,1.01,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2012-10-09,809,D,9,4,t,146.0,Glycine max L.,5102.0,2012,soybean,146,False,146.0,49,157,1.46,1,-0.0782847718526682,1.490405967245775,0.6389988451966858,1.5057165827693324,reported
2013-07-19,101,D,1,1,f,0.0,Triticum aestivum L.,1355.0,2013,wheat,0,False,0.0,16,152,0.0,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,102,D,2,1,f,22.0,Triticum aestivum L.,2877.0,2013,wheat,22,False,22.0,16,152,0.22,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,103,D,3,1,f,45.0,Triticum aestivum L.,3342.0,2013,wheat,45,False,45.0,16,152,0.45,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,104,D,4,1,f,67.0,Triticum aestivum L.,3899.0,2013,wheat,67,False,67.0,16,152,0.67,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,105,D,5,1,f,90.0,Triticum aestivum L.,3745.0,2013,wheat,90,False,90.0,16,152,0.9,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,106,D,6,1,f,112.0,Triticum aestivum L.,3739.0,2013,wheat,112,False,112.0,16,152,1.12,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,107,D,7,1,f,134.0,Triticum aestivum L.,3826.0,2013,wheat,134,False,134.0,16,152,1.34,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,108,D,8,1,f,157.0,Triticum aestivum L.,3631.0,2013,wheat,157,False,157.0,16,152,1.57,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,109,D,9,1,f,179.0,Triticum aestivum L.,3691.0,2013,wheat,179,False,179.0,16,152,1.79,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,201,D,7,2,f,134.0,Triticum aestivum L.,4611.0,2013,wheat,134,False,134.0,16,152,1.34,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,205,D,3,2,f,45.0,Triticum aestivum L.,3817.0,2013,wheat,45,False,45.0,16,152,0.45,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,206,D,9,2,f,179.0,Triticum aestivum L.,3368.0,2013,wheat,179,False,179.0,16,152,1.79,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,207,D,8,2,f,157.0,Triticum aestivum L.,3881.0,2013,wheat,157,False,157.0,16,152,1.57,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,208,D,4,2,f,67.0,Triticum aestivum L.,3698.0,2013,wheat,67,False,67.0,16,152,0.67,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,209,D,6,2,f,112.0,Triticum aestivum L.,3580.0,2013,wheat,112,False,112.0,16,152,1.12,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,301,D,9,3,f,179.0,Triticum aestivum L.,2924.0,2013,wheat,179,False,179.0,16,152,1.79,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,302,D,3,3,f,45.0,Triticum aestivum L.,3255.0,2013,wheat,45,False,45.0,16,152,0.45,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,303,D,8,3,f,157.0,Triticum aestivum L.,3678.0,2013,wheat,157,False,157.0,16,152,1.57,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,304,D,2,3,f,22.0,Triticum aestivum L.,2865.0,2013,wheat,22,False,22.0,16,152,0.22,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,305,D,4,3,f,67.0,Triticum aestivum L.,3920.0,2013,wheat,67,False,67.0,16,152,0.67,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,306,D,5,3,f,90.0,Triticum aestivum L.,3929.0,2013,wheat,90,False,90.0,16,152,0.9,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,307,D,7,3,f,134.0,Triticum aestivum L.,4191.0,2013,wheat,134,False,134.0,16,152,1.34,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,308,D,6,3,f,112.0,Triticum aestivum L.,4489.0,2013,wheat,112,False,112.0,16,152,1.12,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,309,D,1,3,f,0.0,Triticum aestivum L.,1762.0,2013,wheat,0,False,0.0,16,152,0.0,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,401,D,5,4,f,90.0,Triticum aestivum L.,3727.0,2013,wheat,90,False,90.0,16,152,0.9,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
2013-07-19,402,D,6,4,f,112.0,Triticum aestivum L.,3033.0,2013,wheat,112,False,112.0,16,152,1.12,0,0.0217152281473318,-1.0457262188258356,0.17665242538253642,-0.6145279726952737,reported
