draw,wild_t,wild_effect,observed_t,wild_two_sided_p
383,-1.9541874824986545,-161.42256801277674,-3.6057776634675798,0.03
384,-1.1034013151591493,-136.40921891554447,-3.6057776634675798,0.03
385,0.4397975593551314,64.53692459568451,-3.6057776634675798,0.03
386,-0.6578567306503421,-73.73479214821538,-3.6057776634675798,0.03
387,0.6841665837747337,93.64979039215943,-3.6057776634675798,0.03
388,1.8208132146666598,186.67245629432492,-3.6057776634675798,0.03
389,-2.526717394948968,-187.44974334894886,-3.6057776634675798,0.03
390,-1.063920972122447,-102.3040855119115,-3.6057776634675798,0.03
391,-2.8743272833935,-243.38596974368957,-3.6057776634675798,0.03
392,-0.15852954678839368,-19.718822886789823,-3.6057776634675798,0.03
393,-1.1022520363938777,-93.05473622354404,-3.6057776634675798,0.03
394,-0.9269508315770647,-99.37477653216635,-3.6057776634675798,0.03
395,-1.6209138113525474,-201.4083386726729,-3.6057776634675798,0.03
396,-0.9639614260349709,-148.70018873476468,-3.6057776634675798,0.03
397,-0.9711959859757592,-108.65236085593955,-3.6057776634675798,0.03
398,3.037797651747318,204.55787130014173,-3.6057776634675798,0.03
399,-1.8489741258891315,-169.58093594111904,-3.6057776634675798,0.03
400,-2.4404331153920924,-198.4917947254595,-3.6057776634675798,0.03
401,-0.17860115638965154,-15.77310098947256,-3.6057776634675798,0.03
402,0.4899669654041168,49.94141264472449,-3.6057776634675798,0.03
403,-1.7751988995824908,-201.43509120520488,-3.6057776634675798,0.03
404,-1.4157346170404466,-198.19409724871431,-3.6057776634675798,0.03
405,3.364566228766337,274.59658996187574,-3.6057776634675798,0.03
406,-0.49142876269686925,-44.686261944403164,-3.6057776634675798,0.03
407,-2.5144122993378524,-221.9793756903835,-3.6057776634675798,0.03
408,-0.3216216633751316,-32.17139997305617,-3.6057776634675798,0.03
409,1.3387378845946114,153.04176642126268,-3.6057776634675798,0.03
410,2.336917436300555,211.64664826623527,-3.6057776634675798,0.03
411,-0.4995065828802821,-64.06726359201421,-3.6057776634675798,0.03
412,-0.7719219445626228,-70.82530237401573,-3.6057776634675798,0.03
413,-1.9844648292882825,-193.76702082765797,-3.6057776634675798,0.03
414,3.612912994191447,256.91256178354666,-3.6057776634675798,0.03
415,-1.631709558558946,-157.99907933173927,-3.6057776634675798,0.03
416,-1.0343752094935827,-111.60716066610914,-3.6057776634675798,0.03
417,0.9631465096977809,114.34783193105066,-3.6057776634675798,0.03
418,1.5278775859302853,128.0330476338478,-3.6057776634675798,0.03
419,-0.49717461394283685,-52.99385857396778,-3.6057776634675798,0.03
420,-0.44450457658988063,-27.901524847007096,-3.6057776634675798,0.03
421,-1.316595204752516,-176.0656286137651,-3.6057776634675798,0.03
422,-1.3976304293769166,-120.24479658635423,-3.6057776634675798,0.03
423,0.19672162121790682,15.679548695651157,-3.6057776634675798,0.03
424,1.3534739220532996,190.53854542706463,-3.6057776634675798,0.03
425,0.9036915592316502,80.17277801842651,-3.6057776634675798,0.03
426,0.8881397296201466,89.56796516764301,-3.6057776634675798,0.03
427,0.46462542726398365,66.48239248713931,-3.6057776634675798,0.03
428,2.4983573552432716,187.48786770535767,-3.6057776634675798,0.03
429,-0.9767832434519438,-152.30600703772978,-3.6057776634675798,0.03
430,1.9200923077833927,179.4414829324714,-3.6057776634675798,0.03
431,1.4707759838114485,177.02699352428368,-3.6057776634675798,0.03
432,0.8906315421471611,140.67308775997788,-3.6057776634675798,0.03
433,-0.7275121163917754,-80.35653623520457,-3.6057776634675798,0.03
434,-1.072548286369808,-142.21258121306437,-3.6057776634675798,0.03
435,-2.457484631702939,-194.28684318320123,-3.6057776634675798,0.03
436,0.6278224895651772,71.15047415006333,-3.6057776634675798,0.03
437,1.0182129401311113,145.89821350454216,-3.6057776634675798,0.03
438,1.5219408304677613,147.16491832039117,-3.6057776634675798,0.03
439,-1.3565396093543756,-129.15087638875352,-3.6057776634675798,0.03
440,0.7394191669337192,122.12020015830424,-3.6057776634675798,0.03
441,0.6458582365379578,94.80932996934632,-3.6057776634675798,0.03
442,-1.2346607745516676,-157.22630522072978,-3.6057776634675798,0.03
443,1.8183671936537569,142.68068744368162,-3.6057776634675798,0.03
444,-0.12632818570198123,-13.49797400150566,-3.6057776634675798,0.03
445,-0.9547006443768712,-110.70865362886528,-3.6057776634675798,0.03
446,1.1708172213044021,110.53082020237447,-3.6057776634675798,0.03
447,-2.148822301845316,-192.0031269998462,-3.6057776634675798,0.03
448,1.9282609041619454,195.03494106375356,-3.6057776634675798,0.03
449,0.8251474624038043,79.67442223171089,-3.6057776634675798,0.03
450,1.7992507282102297,139.8913997100124,-3.6057776634675798,0.03
451,-0.8211749873189538,-108.46103442749369,-3.6057776634675798,0.03
452,-1.6600498728730109,-135.50395527180942,-3.6057776634675798,0.03
453,0.5110282704798031,81.96711367017411,-3.6057776634675798,0.03
454,-0.5511715713516283,-81.4817246831417,-3.6057776634675798,0.03
455,-1.5722166002962248,-129.04998759938152,-3.6057776634675798,0.03
456,-1.4100106314483272,-173.5295875332573,-3.6057776634675798,0.03
457,0.2532085579390767,19.749886853333848,-3.6057776634675798,0.03
458,-0.8477282958913459,-129.6071104147762,-3.6057776634675798,0.03
459,-0.22543782682450544,-36.14206889613415,-3.6057776634675798,0.03
460,0.8536464032539021,116.61194267157074,-3.6057776634675798,0.03
461,-2.5985753555914357,-200.2759601076419,-3.6057776634675798,0.03
